County,Year,BLM,USFS,State,County and Municipal,Industry,NIP,Native American,Total Of Volume,Total Private,Total Public
BAKER,1962,5858,58900,0,0,0,6540,0,71298,6540,64758
BAKER,1963,767,61200,0,,256,2729,0,64952,2985,61967
BAKER,1964,272,104100,11,,0,6252,0,110635,6252,104383
BAKER,1965,68,107800,0,0,0,1151,0,109019,1151,107868
BAKER,1966,17,114900,0,0,0,350,0,115267,350,114917
BAKER,1967,439,93000,0,0,0,2747,0,96186,2747,93439
BAKER,1968,2916,103047,0,0,4675,0,0,110638,4675,105963
BAKER,1969,802,91004,0,0,0,10766,0,102572,10766,91806
BAKER,1970,1109,61379,0,0,0,4007,0,66495,4007,62488
BAKER,1971,35,83208,0,0,567,53142,0,136952,53709,83243
BAKER,1972,1844,88297,0,0,1147,3805,0,95093,4952,90141
BAKER,1973,2759,57056,75,0,0,7453,0,67343,7453,59890
BAKER,1974,0,28393,0,0,10884,15328,0,54605,26212,28393
BAKER,1975,0,58622,0,0,0,4349,0,62971,4349,58622
BAKER,1976,378,80360,0,0,1317,7894,0,89949,9211,80738
BAKER,1977,1015,77664,0,0,6115,9285,0,94079,15400,78679
BAKER,1978,2410,69341,0,0,9166,9142,0,90059,18308,71751
BAKER,1979,681,60878,0,0,5880,6760,0,74199,12640,61559
BAKER,1980,182,40570,0,483,2580,3190,0,47005,5770,41235
BAKER,1981,760,50571,0,533,3910,11020,0,66794,14930,51864
BAKER,1982,0,48256,0,222,1171,3677,0,53326,4848,48478
BAKER,1983,0,74481,0,454,2095,3222,0,80252,5317,74935
BAKER,1984,330,61093,0,0,4507,3669,0,69599,8176,61423
BAKER,1985,0,54174,0,0,8886,940,0,64000,9826,54174
BAKER,1986,356,66003,0,0,1216,6438,0,74013,7654,66359
BAKER,1987,721,83087,0,0,145,13244,0,97197,13389,83808
BAKER,1988,1149,59030,0,0,1048,20844,0,82071,21892,60179
BAKER,1989,3198,47525,0,0,5084,14242,0,70049,19326,50723
BAKER,1990,5738,49229,0,0,9423,22193,0,86583,31616,54967
BAKER,1991,0,29568,0,0,10000,6071,0,45639,16071,29568
BAKER,1992,0,29079,0,0,11507,15067,0,55653,26574,29079
BAKER,1993,0,18561,0,0,14523,19427,0,52511,33950,18561
BAKER,1994,0,8457,0,9,10909,17706,0,37081,28615,8466
BAKER,1995,0,6568,0,0,7716,11164,0,25448,18880,6568
BAKER,1996,545,13912,0,0,7481,8424,0,30362,15905,14457
BAKER,1997,300,14360,0,571,5112,10727,0,31070,15839,15231
BAKER,1998,28,12156,0,136,9508,5799,0,27627,15307,12320
BAKER,1999,5,14238,0,492,4657,10433,0,29825,15090,14735
BAKER,2000,0,16541,0,994,1453,10723,0,29711,12176,17535
BAKER,2001,0,13532,0,248,6781,3446,0,24007,10227,13780
BAKER,2002,281,15365,0,0,5068,5137,0,25851,10205,15646
BAKER,2003,0,7949,0,3,7020,1601,0,16573,8621,7952
BAKER,2004,311,17249,0,136,5992,7894,0,31582,13886,17696
BAKER,2005,197,1849,0,100,2084,12707,0,16937,14791,2146
BAKER,2006,0,4628,0,0,6852,8006,0,19486,14858,4628
BAKER,2007,241,4377,0,0,2435,4673,0,11726,7108,4618
BAKER,2008,0,6743,1,20,8003,1597,0,16364,9600,6764
BAKER,2009,70,3396,0,0,1973,464,0,5903,2437,3466
BAKER,2010,0,2793,0,0,1586,662,0,5041,2248,2793
BAKER,2011,257.8,11408,0,0,639,123,0,12427.8,762,11665.8
BAKER,2012,210,5948,0,518,2510,156,0,9342,2666,6676
BAKER,2013,935,7284,0,0,2187,1522,0,11928,3709,8219
BAKER,2014,0,4282,0,0,1297,3559,0,9138,4856,4282
BAKER,2015,0,947,0,0,9189,11081,0,21217,20270,947
BAKER,2016,2882,11022,1581,0,1280,8166,0,24931,9446,15485
BENTON,1962,33001,6100,4376,0,22830,21793,0,88100,44623,43477
BENTON,1963,40324,39900,8875,,25889,19996,0,134984,45885,89099
BENTON,1964,70904,21500,4392,,22532,15179,0,134507,37711,96796
BENTON,1965,53347,5600,9628,0,26096,31396,0,126067,57492,68575
BENTON,1966,53113,18900,10922,16,30562,18313,0,131826,48875,82951
BENTON,1967,50201,16700,3783,0,14025,19617,0,104326,33642,70684
BENTON,1968,47133,18577,2413,0,12589,20999,0,101711,33588,68123
BENTON,1969,42032,5212,12975,0,18174,19162,0,97555,37336,60219
BENTON,1970,49745,28447,8764,0,34991,17318,0,139265,52309,86956
BENTON,1971,59303,13390,3261,0,37948,27814,0,141716,65762,75954
BENTON,1972,58076,17728,9171,0,15608,24200,0,124783,39808,84975
BENTON,1973,57844,16775,7784,0,61978,30665,0,175046,92643,82403
BENTON,1974,45077,9045,9256,0,48038,5796,0,117212,53834,63378
BENTON,1975,17594,14925,4304,1546,46952,2204,0,87525,49156,38369
BENTON,1976,25081,4768,5750,3,47568,8577,0,91747,56145,35602
BENTON,1977,22410,10750,7792,0,37040,26498,0,104490,63538,40952
BENTON,1978,16763,7366,4722,0,46336,5900,0,81087,52236,28851
BENTON,1979,40693,82351,1039,3500,33592,8700,0,169875,42292,127583
BENTON,1980,20017,46735,7141,0,26502,4820,0,105215,31322,73893
BENTON,1981,26633,14256,919,3805,34265,6095,0,85973,40360,45613
BENTON,1982,19919,2671,4369,0,34701,5333,0,66993,40034,26959
BENTON,1983,20850,11292,5710,0,37969,9552,0,85373,47521,37852
BENTON,1984,22012,6193,5312,4267,36080,13208,0,87072,49288,37784
BENTON,1985,14002,17271,11647,0,45012,12750,0,100682,57762,42920
BENTON,1986,14680,14762,5037,0,51795,19647,0,105921,71442,34479
BENTON,1987,26747,16113,3714,0,57335,14280,0,118189,71615,46574
BENTON,1988,31221,6349,12442,1798,88610,25484,0,165904,114094,51810
BENTON,1989,35742,11762,7124,0,91106,24339,0,170073,115445,54628
BENTON,1990,24939,177,2911,7,77314,19205,0,124553,96519,28034
BENTON,1991,8778,4195,5312,30,57636,13654,0,89605,71290,18315
BENTON,1992,12022,4508,4363,11,56718,16719,0,94341,73437,20904
BENTON,1993,2848,3248,7273,17,60440,23148,0,96974,83588,13386
BENTON,1994,71,76,6102,34,49929,29100,0,85312,79029,6283
GILLIAM,1973,0,0,0,0,0,0,0,0,0,0
BENTON,1995,135,1327,1660,20,59355,19708,0,82205,79063,3142
BENTON,1996,12673,0,6146,74,65082,22507,0,106482,87589,18893
BENTON,1997,3495,0,1615,109,55335,18930,0,79484,74265,5219
BENTON,1998,3240,0,5312,12,60507,13486,0,82557,73993,8564
BENTON,1999,6361,741,3329,15,68601,22491,0,101538,91092,10446
BENTON,2000,8476,0,8236,0,81682,19175,0,117569,100857,16712
BENTON,2001,2300,0,10354,111,97502,14632,0,124899,112134,12765
BENTON,2002,3653,0,5799,512,96840,11955,0,118759,108795,9964
BENTON,2003,4080,0,23047,557,80086,11713,0,119483,91799,27684
BENTON,2004,8946,0,12486,341,125088,22944,0,169805,148032,21773
BENTON,2005,3059,0,15518,588,94205,25088,0,138458,119293,19165
BENTON,2006,6563,0,5804,201,120288,17435,0,150291,137723,12568
BENTON,2007,2216,0,5590,13,100420,14772,0,123011,115192,7819
BENTON,2008,1034,72,5179,681,96128,6520,0,109614,102648,6966
BENTON,2009,5017,28,2548,423,60341,4835,0,73192,65176,8016
BENTON,2010,6142,6807,4555,687,62280,10897,0,91368,73177,18191
BENTON,2011,5166,7083,7957,0,84445,13356,0,118007,97801,20206
BENTON,2012,5291.73,7676.66,5074.52,187,71520,24260,0,114009.91,95780,18229.91
BENTON,2013,10814,10170,7346,678,86182,24480,0,139670,110662,29008
BENTON,2014,14766,2034,5511,952,60192,18349,0,101804,78541,23263
BENTON,2015,4938,686,8173,2253,67274,30532,0,113856,97806,16050
BENTON,2016,4092,1253,10437,1161,65869,30154,0,112966,96023,16943
CLACKAMAS,1962,38314,208600,175,0,108556,11393,0,367038,119949,247089
CLACKAMAS,1963,23363,212300,2467,,91374,12054,0,341558,103428,238130
CLACKAMAS,1964,22143,206000,3659,,88231,16381,0,336414,104612,231802
CLACKAMAS,1965,18289,259600,500,0,97406,17797,0,393592,115203,278389
CLACKAMAS,1966,32662,262100,0,1300,108060,15970,0,420092,124030,296062
CLACKAMAS,1967,24577,227400,500,0,95788,10635,0,358900,106423,252477
CLACKAMAS,1968,49084,233383,0,3214,115013,25951,0,426645,140964,285681
CLACKAMAS,1969,33856,271708,674,6700,119675,32206,0,464819,151881,312938
CLACKAMAS,1970,31394,181969,0,0,109070,6219,0,328652,115289,213363
CLACKAMAS,1971,32712,199206,1760,735,96643,7817,0,338873,104460,234413
CLACKAMAS,1972,51082,267938,2395,0,108064,7496,0,436975,115560,321415
CLACKAMAS,1973,49322,262380,3248,3142,92765,56497,0,467354,149262,318092
CLACKAMAS,1974,28498,177255,313,198,121178,8504,0,335946,129682,206264
CLACKAMAS,1975,10903,149267,7,495,94490,5156,3033,263351,102679,160672
CLACKAMAS,1976,29465,214111,1192,711,105066,14200,0,364745,119266,245479
CLACKAMAS,1977,29011,174728,4405,0,61361,14195,0,283700,75556,208144
CLACKAMAS,1978,21291,163138,0,50,139172,16554,0,340205,155726,184479
CLACKAMAS,1979,36844,200634,3452,100,75402,12374,0,328806,87776,241030
CLACKAMAS,1980,14196,216127,1963,72,50161,10579,0,293098,60740,232358
CLACKAMAS,1981,29981,144403,5515,50,28333,7725,0,216007,36058,179949
CLACKAMAS,1982,8234,110445,897,0,26211,11125,1742,158654,39078,119576
CLACKAMAS,1983,28361,236760,0,640,24922,12000,930,303613,37852,265761
CLACKAMAS,1984,35646,244781,1049,312,50184,16699,10777,359448,77660,281788
CLACKAMAS,1985,29542,253602,12,6486,60037,22582,7648,379909,90267,289642
CLACKAMAS,1986,32734,274022,906,1533,71343,32815,3848,417201,108006,309195
CLACKAMAS,1987,36280,210084,2571,5893,66194,27249,7725,355996,101168,254828
CLACKAMAS,1988,36569,214854,4883,994,40165,44482,110,342057,84757,257300
CLACKAMAS,1989,28339,115680,2077,56,64257,46266,0,256675,110523,146152
CLACKAMAS,1990,17428,86316,3069,994,33093,38671,10895,190466,82659,107807
CLACKAMAS,1991,24030,105287,0,241,39863,48556,0,217977,88419,129558
CLACKAMAS,1992,20541,68341,1652,1179,41508,47436,11576,192233,100520,91713
CLACKAMAS,1993,16885,29213,8,2512,42479,47987,6475,145559,96941,48618
CLACKAMAS,1994,6721,22836,0,20,34769,43025,11930,119301,89724,29577
CLACKAMAS,1995,1382,10009,0,2164,44294,37232,21724,116805,103250,13555
CLACKAMAS,1996,3483,13185,0,2759,40383,39644,3647,103101,83674,19427
CLACKAMAS,1997,11992,27486,0,1040,38241,28943,0,107702,67184,40518
CLACKAMAS,1998,2693,13019,3736,24,44718,23030,594,87814,68342,19472
CLACKAMAS,1999,12664,10255,9790,1863,43022,30402,1859,109855,75283,34572
CLACKAMAS,2000,7008,22644,4639,6970,50755,33292,1075,126383,85122,41261
CLACKAMAS,2001,1221,5875,6408,714,59006,21398,0,94622,80404,14218
CLACKAMAS,2002,2088,4594,1409,495,64779,23412,8785,105562,96976,8586
CLACKAMAS,2003,267,7291,5896,3580,76874,36186,5453,135547,118513,17034
CLACKAMAS,2004,2088,9167,1589,152,85434,36898,8483,143811,130815,12996
CLACKAMAS,2005,6052,10682,1930,7104,84652,40697,0,151117,125349,25768
CLACKAMAS,2006,5574,8724,2397,1060,93239,35986,235,147215,129460,17755
CLACKAMAS,2007,7886,4041,2142,1537,93302,13921,0,122829,107223,15606
CLACKAMAS,2008,5282,4404,13,12,87750,12773,1633,111867,102156,9711
CLACKAMAS,2009,3035,10075,2586,1438,56838,5293,9025,88290,71156,17134
CLACKAMAS,2010,4096,9836,661,2877,57080,22121,552,97223,79753,17470
CLACKAMAS,2011,8454,26377,4165,771,77022,22408,14,139211,99444,39767
CLACKAMAS,2012,10390.68,26310.91,6578.41,3367,91097,28002,17376,183122,136475,46647
CLACKAMAS,2013,6633,22206,11,10361,96706,48563,3434,187914,148703,39211
CLACKAMAS,2014,0,18960,1682,1636,105956,43573,220,172027,149749,22278
CLACKAMAS,2015,1582,13917,816,0,94725,27488,1309,139837,123522,16315
CLACKAMAS,2016,2656,18145,3019,18,101329,35535,1300,162002,138164,23838
CLATSOP,1962,0,0,24340,0,206050,6049,0,236439,212099,24340
CLATSOP,1963,0,0,39872,,184794,12006,0,236672,196800,39872
CLATSOP,1964,0,0,35443,,247072,8757,0,291272,255829,35443
CLATSOP,1965,0,0,31433,140,271670,18067,0,321310,289737,31573
CLATSOP,1966,0,0,23833,0,228927,9353,0,262113,238280,23833
CLATSOP,1967,0,0,28047,688,208364,6905,0,244004,215269,28735
CLATSOP,1968,0,0,37728,37,336544,6399,0,380708,342943,37765
CLATSOP,1969,0,0,24484,1457,246637,4808,0,277386,251445,25941
CLATSOP,1970,0,0,21693,0,276466,5090,0,303249,281556,21693
CLATSOP,1971,0,0,24965,0,350671,5190,0,380826,355861,24965
CLATSOP,1972,0,0,54310,0,227901,15720,0,297931,243621,54310
CLATSOP,1973,0,0,62988,4127,144174,19631,0,230920,163805,67115
CLATSOP,1974,0,0,30488,272,118299,8368,0,157427,126667,30760
CLATSOP,1975,0,0,27668,389,183468,5844,0,217369,189312,28057
CLATSOP,1976,0,0,69292,236,202887,6646,0,279061,209533,69528
CLATSOP,1977,885,0,46125,0,138541,5918,0,191469,144459,47010
CLATSOP,1978,0,0,55370,0,150126,4624,0,210120,154750,55370
CLATSOP,1979,0,0,72413,345,177532,7573,0,257863,185105,72758
CLATSOP,1980,0,0,60583,169,135838,2831,0,199421,138669,60752
CLATSOP,1981,0,0,71440,180,127537,854,0,200011,128391,71620
CLATSOP,1982,0,0,54007,2,120371,5256,0,179636,125627,54009
CLATSOP,1983,0,0,90716,35,130858,6166,0,227775,137024,90751
CLATSOP,1984,0,0,97982,668,102823,10782,0,212255,113605,98650
CLATSOP,1985,0,0,84572,245,109273,10450,0,204540,119723,84817
CLATSOP,1986,0,0,45931,1002,110171,15775,0,172879,125946,46933
CLATSOP,1987,17,0,44382,1981,109376,16804,0,172560,126180,46380
CLATSOP,1988,0,0,94415,1135,109929,22660,0,228139,132589,95550
CLATSOP,1989,0,0,32723,1412,179172,21022,0,234329,200194,34135
CLATSOP,1990,0,0,16062,2863,100996,12756,0,132677,113752,18925
CLATSOP,1991,0,0,24647,5816,164439,17018,0,211920,181457,30463
CLATSOP,1992,0,0,27447,2053,165832,15687,0,211019,181519,29500
CLATSOP,1993,0,0,23496,1746,170982,19827,0,216051,190809,25242
CLATSOP,1994,0,0,49655,1239,141949,18735,0,211578,160684,50894
CLATSOP,1995,0,0,47643,710,175839,14194,0,238386,190033,48353
CLATSOP,1996,0,0,22350,318,159862,3747,0,186277,163609,22668
CLATSOP,1997,0,0,61205,217,171874,9750,0,243046,181624,61422
CLATSOP,1998,0,0,22950,27,157482,5999,0,186458,163481,22977
CLATSOP,1999,0,0,53654,0,157058,6587,0,217299,163645,53654
CLATSOP,2000,0,0,77671,957,157294,10127,0,246049,167421,78628
CLATSOP,2001,0,0,68252,15,162752,3685,0,234704,166437,68267
CLATSOP,2002,0,0,103468,126,199855,3581,0,307030,203436,103594
CLATSOP,2003,0,0,123712,257,206987,5164,0,336120,212151,123969
CLATSOP,2004,0,0,77729,382,224276,12190,0,314577,236466,78111
CLATSOP,2005,0,0,93011,1639,237193,13479,0,345322,250672,94650
CLATSOP,2006,0,0,84485,23,248772,10069,0,343349,258841,84508
CLATSOP,2007,0,0,83756,874,243697,9908,0,338235,253605,84630
CLATSOP,2008,0,0,105280,13842,287695,10519,0,417336,298214,119122
CLATSOP,2009,0,0,85636,1653,192333,5184,0,284806,197517,87289
CLATSOP,2010,0,0,76550,742,201772,3802,0,282866,205574,77292
CLATSOP,2011,0,0,60211,710,218274,6719,0,285914,224993,60921
CLATSOP,2012,0,0,53745.21,262,210265,13029,0,277301.21,223294,54007.21
CLATSOP,2013,0,0,78468,1065,193092,12205,0,284830,205297,79533
CLATSOP,2014,0,0,61925,853,203989,5285,0,272052,209274,62778
CLATSOP,2015,0,0,86284,3018,146227,9810,0,245339,156037,89302
CLATSOP,2016,0,0,99229,717,171936,3056,0,274938,174992,99946
COLUMBIA,1962,0,0,0,0,15486,21183,0,36669,36669,0
COLUMBIA,1963,1527,0,1184,,49960,44725,0,97396,94685,2711
COLUMBIA,1964,2079,0,1786,,67382,50151,0,121398,117533,3865
COLUMBIA,1965,75,0,2015,125,71794,28604,0,102613,100398,2215
COLUMBIA,1966,843,0,977,1210,74761,21330,0,99121,96091,3030
COLUMBIA,1967,91,0,3975,775,73007,20111,0,97959,93118,4841
COLUMBIA,1968,956,0,741,677,82242,24658,0,109274,106900,2374
COLUMBIA,1969,0,0,453,0,78400,21245,0,100098,99645,453
COLUMBIA,1970,178,0,525,750,86139,9155,0,96747,95294,1453
COLUMBIA,1971,750,5,488,2930,50158,16328,0,70659,66486,4173
COLUMBIA,1972,3320,0,3181,1721,66575,18713,0,93510,85288,8222
COLUMBIA,1973,0,0,7801,6599,80591,30018,0,125009,110609,14400
COLUMBIA,1974,464,0,1228,114,57481,12796,0,72083,70277,1806
COLUMBIA,1975,54,0,1101,756,89866,6287,0,98064,96153,1911
COLUMBIA,1976,42,0,2880,1153,93001,9228,0,106304,102229,4075
COLUMBIA,1977,0,0,1309,286,89045,20836,0,111476,109881,1595
COLUMBIA,1978,1633,0,3960,915,132351,40255,0,179114,172606,6508
COLUMBIA,1979,4834,0,5088,1395,127094,10122,0,148533,137216,11317
COLUMBIA,1980,6712,0,2278,85,97513,9751,0,116339,107264,9075
COLUMBIA,1981,394,0,2577,1183,90518,6031,0,100703,96549,4154
COLUMBIA,1982,1337,0,192,945,135777,22072,0,160323,157849,2474
COLUMBIA,1983,3182,0,4479,2095,166589,15475,0,191820,182064,9756
COLUMBIA,1984,0,0,3833,7386,172919,24919,0,209057,197838,11219
COLUMBIA,1985,286,0,5091,2789,188075,21727,0,217968,209802,8166
COLUMBIA,1986,3263,0,7101,4494,171516,36749,0,223123,208265,14858
COLUMBIA,1987,4316,0,5283,3572,204901,42184,0,260256,247085,13171
COLUMBIA,1988,5197,0,3754,2645,213945,51352,0,276893,265297,11596
COLUMBIA,1989,1273,0,2956,4887,207215,48719,0,265050,255934,9116
COLUMBIA,1990,38,0,5398,220,149865,31368,0,186889,181233,5656
COLUMBIA,1991,0,0,0,62,153073,30341,0,183476,183414,62
COLUMBIA,1992,382,0,3192,34,167026,37389,0,208023,204415,3608
COLUMBIA,1993,3457,0,9469,84,138446,43020,0,194476,181466,13010
COLUMBIA,1994,5052,0,9422,56,159851,34730,0,209111,194581,14530
COLUMBIA,1995,3394,0,3478,1459,183811,36793,0,228935,220604,8331
COLUMBIA,1996,1786,0,4834,1998,163430,28947,0,200995,192377,8618
COLUMBIA,1997,1202,0,1408,1615,206615,20746,0,231586,227361,4225
COLUMBIA,1998,1326,0,75,2793,168779,19143,0,192116,187922,4194
COLUMBIA,1999,1515,0,4012,4494,166596,26324,0,202941,192920,10021
COLUMBIA,2000,1131,0,5039,2157,199481,21136,0,228944,220617,8327
COLUMBIA,2001,0,0,7822,3680,189137,21684,0,222323,210821,11502
COLUMBIA,2002,154,0,7637,6600,169281,14330,0,198002,183611,14391
COLUMBIA,2003,313,0,2288,2851,158082,17039,0,180573,175121,5452
COLUMBIA,2004,652,0,9210,1778,171574,25637,0,208851,197211,11640
COLUMBIA,2005,216,0,4730,5932,127158,23888,754,162678,151800,10878
COLUMBIA,2006,0,0,9746,2446,144401,25117,71,181781,169589,12192
COLUMBIA,2007,275,0,7423,1798,135869,10628,0,155993,146497,9496
COLUMBIA,2008,899,0,4507,685,102392,6873,0,115356,109265,6091
COLUMBIA,2009,6270,0,2515,128,98000,6327,0,113240,104327,8913
COLUMBIA,2010,182,0,5489,2238,100587,14531,0,123027,115118,7909
COLUMBIA,2011,53,0,0,3389,125353,16069,0,144864,141422,3442
COLUMBIA,2012,2027.43,0,9810,2680,129358,16603,0,160478.43,145961,14517.43
COLUMBIA,2013,3651,0,0,1618,127397,25883,0,158549,153280,5269
COLUMBIA,2014,3673,0,550,11323,156699,27999,0,200244,184698,15546
COLUMBIA,2015,2393,0,2357,227,140458,29307,0,174742,169765,4977
COLUMBIA,2016,2232,0,6487,383,117796,38034,0,164932,155830,9102
COOS,1962,128475,33700,25910,0,307841,27053,0,522979,334894,188085
COOS,1963,193499,54800,28137,,297903,38899,0,613238,336802,276436
COOS,1964,258155,72400,53361,,336529,21106,0,741551,357635,383916
COOS,1965,156588,62600,60935,1432,341100,45066,0,667721,386166,281555
COOS,1966,131035,70300,44954,4790,351077,29549,0,631705,380626,251079
COOS,1967,86652,71800,26064,1082,260561,35298,0,481457,295859,185598
COOS,1968,133732,20073,15939,200,170119,40394,0,380457,210513,169944
COOS,1969,135754,23064,40803,700,153599,19333,0,373253,172932,200321
COOS,1970,149772,25589,37491,1127,321029,14605,0,549613,335634,213979
COOS,1971,161997,42682,23352,3321,406379,10645,0,648376,417024,231352
COOS,1972,141287,56401,42296,3095,375799,24529,0,643407,400328,243079
COOS,1973,195122,66182,62306,3540,326732,32928,0,686810,359660,327150
COOS,1974,125108,30529,61883,7260,268871,24217,0,517868,293088,224780
COOS,1975,99559,22906,35637,4216,318470,17511,0,498299,335981,162318
COOS,1976,145545,39612,23835,6339,266556,19178,0,501065,285734,215331
COOS,1977,142281,23390,35597,0,280371,31687,0,513326,312058,201268
COOS,1978,159395,22571,64904,3955,287308,33716,0,571849,321024,250825
COOS,1979,118473,27125,50611,5756,210127,24363,0,436455,234490,201965
COOS,1980,56078,3813,30074,4351,190350,12375,0,297041,202725,94316
COOS,1981,53079,5332,36129,3537,203183,14588,0,315848,217771,98077
COOS,1982,30135,8538,36406,12098,248975,8637,0,344789,257612,87177
COOS,1983,82009,35115,33145,8735,191367,6122,0,356493,197489,159004
COOS,1984,91578,63374,16741,5440,231306,11575,0,420014,242881,177133
COOS,1985,92650,37887,51925,10895,241388,15253,0,449998,256641,193357
COOS,1986,132014,33188,21604,4549,269545,30268,0,491168,299813,191355
COOS,1987,132011,29585,25574,16278,263047,23338,0,489833,286385,203448
COOS,1988,190205,28681,24051,10404,232948,28608,0,514897,261556,253341
COOS,1989,123865,20193,21662,5198,263553,51958,0,486429,315511,170918
COOS,1990,73416,29010,19044,7569,236289,44045,0,409373,280334,129039
COOS,1991,43308,22677,11295,8539,217463,37170,0,340452,254633,85819
COOS,1992,37072,9573,15524,9860,223459,52573,0,348061,276032,72029
COOS,1993,47885,897,20492,6666,203847,62712,0,342499,266559,75940
COOS,1994,12343,2820,7014,5927,165761,48223,0,242088,213984,28104
COOS,1995,13341,5013,7599,5939,255015,45224,0,332131,300239,31892
COOS,1996,23587,18239,15801,3834,248112,31924,0,341497,280036,61461
COOS,1997,15287,6812,18858,8388,284302,36651,0,370298,320953,49345
COOS,1998,14868,2125,25736,1101,171606,26005,0,241441,197611,43830
COOS,1999,19214,5176,21493,11057,179035,30874,0,266849,209909,56940
COOS,2000,14743,4773,35563,6327,241446,25870,0,328722,267316,61406
COOS,2001,4849,837,19669,10119,190252,14783,3528,244037,208563,35474
COOS,2002,5301,197,22767,7004,269967,27209,1805,334250,298981,35269
COOS,2003,1206,116,13085,9948,280614,20638,670,326277,301922,24355
COOS,2004,7763,1987,25989,11935,272305,34643,2098,356720,309046,47674
COOS,2005,19917,1221,20021,19271,267286,24824,4014,356554,296124,60430
COOS,2006,29750,2545,14588,11438,273695,25804,5999,363819,305498,58321
COOS,2007,24751,1928,18790,4296,244152,7320,2145,303382,253617,49765
COOS,2008,24805,0,20429,4428,220766,7412,3944,281784,232122,49662
COOS,2009,14551,139,5016,3030,162950,7249,2734,195669,172933,22736
COOS,2010,16793,586,19292,13089,161872,18960,2994,233586,183826,49760
COOS,2011,18535,4547,31305,11355,184884,20406,3601,274633,208891,65742
COOS,2012,23157.09,4277.7,16816.15,11227,194628,19904,5045,275054.94,219577,55477.94
COOS,2013,22329,9759,0,10950,227988,37039,1863,309928,266890,43038
COOS,2014,32948,12132,3,17149,167987,49803,1329,281351,219119,62232
COOS,2015,30251,9827,4210,11047,173516,35559,2183,266593,211258,55335
COOS,2016,25588,7018,6588,14055,162492,42132,3711,261584,208335,53249
CROOK,1962,2464,98900,0,0,12383,1134,0,114881,13517,101364
CROOK,1963,1150,91000,0,,1880,380,0,94410,2260,92150
CROOK,1964,0,88900,0,,12967,1520,0,103387,14487,88900
CROOK,1965,1728,60100,0,0,5650,870,0,68348,6520,61828
CROOK,1966,3243,70200,0,0,2692,640,0,76775,3332,73443
CROOK,1967,0,81800,0,0,10998,0,0,92798,10998,81800
CROOK,1968,0,84692,320,0,7012,3529,0,95553,10541,85012
CROOK,1969,0,74997,0,0,7065,2644,0,84706,9709,74997
CROOK,1970,8666,80035,0,0,9128,4171,0,102000,13299,88701
CROOK,1971,4118,76454,0,0,1941,98,0,82611,2039,80572
CROOK,1972,1942,72352,0,0,4194,2775,0,81263,6969,74294
CROOK,1973,4674,49712,0,0,752,4347,0,59485,5099,54386
CROOK,1974,0,77886,0,0,7163,640,0,85689,7803,77886
CROOK,1975,3192,68509,0,0,1284,1519,0,74504,2803,71701
CROOK,1976,87,86893,0,0,8370,1061,0,96411,9431,86980
CROOK,1977,127,95075,0,0,3275,1420,0,99897,4695,95202
CROOK,1978,635,94356,0,0,5515,255,0,100761,5770,94991
CROOK,1979,566,41125,0,0,4100,710,0,46501,4810,41691
CROOK,1980,0,46897,1,0,8240,1010,0,56148,9250,46898
CROOK,1981,0,46020,0,0,9590,20,0,55630,9610,46020
CROOK,1982,0,39182,0,0,14518,96,0,53796,14614,39182
CROOK,1983,1899,67051,0,0,8771,2755,0,80476,11526,68950
CROOK,1984,0,66851,0,0,7099,198,0,74148,7297,66851
CROOK,1985,0,99583,0,0,4531,91,0,104205,4622,99583
CROOK,1986,0,95446,0,0,2730,506,0,98682,3236,95446
CROOK,1987,0,75448,0,0,7857,1604,0,84909,9461,75448
CROOK,1988,0,59630,0,0,12014,1799,0,73443,13813,59630
CROOK,1989,0,83337,0,0,26115,1529,0,110981,27644,83337
CROOK,1990,0,55695,0,0,23570,2096,0,81361,25666,55695
CROOK,1991,0,75100,0,0,26141,4354,0,105595,30495,75100
CROOK,1992,0,53129,0,0,44175,7769,0,105073,51944,53129
CROOK,1993,0,43025,0,0,35507,4954,0,83486,40461,43025
CROOK,1994,0,23409,0,0,18489,3261,0,45159,21750,23409
CROOK,1995,0,21934,0,0,30110,7648,0,59692,37758,21934
CROOK,1996,0,6318,0,0,22039,1044,0,29401,23083,6318
CROOK,1997,0,16553,0,0,29531,630,0,46714,30161,16553
CROOK,1998,0,10970,0,0,58443,348,0,69761,58791,10970
CROOK,1999,0,7523,0,0,45486,563,0,53572,46049,7523
CROOK,2000,0,3812,0,0,16227,1048,0,21087,17275,3812
CROOK,2001,594,3928,0,0,5432,618,0,10572,6050,4522
CROOK,2002,288,956,0,0,5959,885,0,8088,6844,1244
CROOK,2003,0,332,0,0,644,552,0,1528,1196,332
CROOK,2004,0,2137,0,0,484,310,0,2931,794,2137
CROOK,2005,0,549,0,0,702,234,0,1485,936,549
CROOK,2006,0,3443,0,0,5756,1280,0,10479,7036,3443
CROOK,2007,0,11547,0,0,2160,26,0,13733,2186,11547
CROOK,2008,0,2988,0,0,1619,52,0,4659,1671,2988
CROOK,2009,0,4425,0,0,1276,22,0,5723,1298,4425
CROOK,2010,14,2287,0,0,776,162,0,3239,938,2301
CROOK,2011,0,10666,0,0,1379,140,0,12185,1519,10666
CROOK,2012,0,7244.63,0,0,2510,680,0,10434.63,3190,7244.63
CROOK,2013,0,3666,0,0,489,246,0,4401,735,3666
CROOK,2014,0,6793,0,0,1209,1250,0,9252,2459,6793
